"ECO_ID","species","genus","family","LSLA","LNC.m","LL","SSD","SCdia","SBthick","RNC","RSRL","RTD","Max.H","RD","SD","LA","SdM"
60142,"neea bajio","neea","Nyctaginaceae",1.2016,1.3934,1.1171,-0.305,1.9417,0.1697,2.05603615607021,3.608,-0.6542,0.6316,0.419,-1.5058,3.7653,1.4775
60212,"neea cf.","neea","Nyctaginaceae",1.244,1.4351,0.9556,-0.3183,1.866,-0.1709,2.0525477420289,3.7007,-0.6092,0.1501,-0.1973,-2.3006,3.5673,0.7568
60142,"neea claudia","neea","Nyctaginaceae",1.2275,1.4172,1.0467,-0.3126,1.8793,0.0773,2.05226674616994,3.7443,-0.6261,0.2956,0.1515,-1.9532,3.5911,1.5388
60142,"neea comun","neea","Nyctaginaceae",1.2667,1.4509,1.0293,-0.3269,2.0778,0.1863,2.0583884396544,3.7241,-0.709,0.7579,0.4164,-1.4862,4.1995,1.5791
60142,"neea daniela","neea","Nyctaginaceae",1.2383,1.4253,1.0758,-0.3174,2.0348,0.1854,2.05856456659276,3.6544,-0.6917,0.7594,0.4503,-1.43,4.059,1.5131
60129,"neea delicatula","neea","Nyctaginaceae",1.3102,1.4866,1.0379,-0.3434,2.3456,0.3606,2.0669752039686,3.6361,-0.8256,1.416,0.816,-0.7827,4.9985,1.6985
60121,"neea divaricata","neea","Nyctaginaceae",1.1923,1.3831,1.1974,-0.3039,2.1384,0.3591,2.06665385229284,3.3713,-0.7394,1.3216,0.8894,-0.6615,4.3442,1.3482
60166,"neea divaricata","neea","Nyctaginaceae",1.1755,1.3685,1.2239,-0.2983,2.1101,0.3681,2.06612009929638,3.3391,-0.7273,1.3138,0.9193,-0.6337,4.2532,1.3364
60125,"neea floribunda","neea","Nyctaginaceae",1.1963,1.3585,1.2158,-0.2998,2.0552,0.4328,2.06068877672202,3.5192,-0.6907,1.1091,1.068,-0.7416,4.0265,2.2973
60166,"neea floribunda","neea","Nyctaginaceae",1.1131,1.3312,1.2978,-0.2791,1.9245,0.4057,2.05750825367699,3.4401,-0.6616,0.9547,0.8073,-0.9272,3.7267,1.7788
60142,"neea fuzzy","neea","Nyctaginaceae",1.2869,1.4697,0.947,-0.332,1.9468,NA,2.05142459508218,3.8822,-0.6514,0.2196,NA,-2.1619,3.8112,1.6442
60142,"neea garci","neea","Nyctaginaceae",1.2621,1.4464,1.0399,-0.3252,2.0633,0.1892,2.05731647404525,3.7287,-0.7037,0.7389,0.4303,-1.4959,4.1519,1.6286
60142,"neea granredonda","neea","Nyctaginaceae",1.2928,1.4737,0.9862,-0.3355,2.0992,0.1634,2.05738079054236,3.7756,-0.7173,0.6944,0.3361,-1.6117,4.2687,1.6323
60212,"neea hermaphrodita","neea","Nyctaginaceae",1.1779,1.3723,1.1734,-0.2979,1.9889,0.2399,2.05968532129939,3.482,-0.6746,0.9159,0.6384,-1.1324,3.9084,1.3473
60129,"neea laetevirens","neea","Nyctaginaceae",1.2771,1.4596,1.0165,-0.3305,2.0997,0.1939,2.05842260779117,3.7502,-0.718,0.7883,0.4345,-1.4701,4.2748,1.6168
60166,"neea macrophylla","neea","Nyctaginaceae",1.1533,1.3485,1.2212,-0.2899,2.0263,0.3122,2.06520949176791,3.337,-0.6888,1.1773,0.841,-0.7629,4.0321,1.1659
60142,"neea micro","neea","Nyctaginaceae",1.1919,1.3874,1.0448,-0.2993,1.6796,NA,2.04584655522564,3.7829,-0.5401,-0.1919,-0.1449,-2.4588,2.9827,1.4598
60142,"neea mini","neea","Nyctaginaceae",1.2076,1.4011,1.0227,-0.3046,1.7115,NA,2.04634178799004,3.8053,-0.5524,-0.1635,-0.1497,-2.4607,3.085,1.4681
60143,"neea obovata","neea","Nyctaginaceae",1.1521,1.3499,1.179,-0.2895,1.9806,0.1954,2.06426251272455,3.32,-0.6643,1.01,0.638,-1.0078,3.9037,0.8465
60143,"neea oppositifolia","neea","Nyctaginaceae",1.1344,1.3816,1.1348,-0.2912,1.9089,NA,2.05563554408872,3.388,-0.6575,0.6929,NA,-1.6459,3.7676,NA
60180,"neea oppositifolia","neea","Nyctaginaceae",1.0674,1.3352,1.1876,-0.2706,1.8575,NA,2.063696933045,3.1602,-0.6446,0.8483,NA,-1.3678,3.6668,-0.6191
60142,"neea paty","neea","Nyctaginaceae",1.3204,1.4978,0.9471,-0.3444,2.1351,0.1635,2.05785202733069,3.865,-0.731,0.6879,0.3143,-1.669,4.3888,1.738
60142,"neea popular","neea","Nyctaginaceae",1.2403,1.428,1.0635,-0.3179,1.9938,0.1652,2.05541426622745,3.7031,-0.6758,0.6114,0.3607,-1.6026,3.9337,1.5971
60129,"neea psychotrioides","neea","Nyctaginaceae",1.2191,1.4088,1.091,-0.3106,1.9654,0.1641,2.0565366879,3.6536,-0.6636,0.6314,0.3954,-1.5427,3.8496,1.496
60125,"neea sp","neea","Nyctaginaceae",1.177,1.3463,1.2333,-0.2941,2.01,0.4252,2.05577192349387,3.5093,-0.6764,1.0488,1.0264,-0.787,3.8934,2.2255
60135,"neea sp","neea","Nyctaginaceae",1.2257,1.4021,1.1061,-0.3113,2.0084,0.3101,2.0536741327666,3.6875,-0.6765,0.7748,0.6722,-1.2674,3.9533,2.041
60167,"neea sp","neea","Nyctaginaceae",1.132,1.3194,1.2422,-0.2799,1.8475,0.3016,2.05272663779867,3.47,-0.6106,0.7056,0.7343,-1.1693,3.4335,1.7997
60221,"neea sp","neea","Nyctaginaceae",0.9901,1.1941,1.445,-0.2327,1.6366,0.3418,2.05224171717352,3.165,-0.5275,0.7352,0.942,-0.8528,2.7746,1.4512
60163,"neea spruceana","neea","Nyctaginaceae",1.2145,1.4012,1.171,-0.3107,2.145,0.3968,2.06252332231049,3.5191,-0.7452,1.2637,0.9154,-0.7348,4.3849,1.701
60142,"neea supercrasa","neea","Nyctaginaceae",1.2975,1.4779,0.9834,-0.3369,2.1077,0.1775,2.05808080539503,3.814,-0.7204,0.713,0.3637,-1.5956,4.3029,1.6913
60142,"neea tela","neea","Nyctaginaceae",1.1626,1.3604,1.1374,-0.291,1.7839,0.0885,2.05198865077138,3.6005,-0.5884,0.3025,0.2332,-1.8201,3.2842,1.3572
60142,"neea verdeclara","neea","Nyctaginaceae",1.2065,1.3982,1.0899,-0.306,1.8853,0.1159,2.05367106231893,3.6662,-0.6286,0.421,0.2666,-1.7616,3.5984,1.4819
60142,"neea verdeseca","neea","Nyctaginaceae",1.3374,1.5131,0.9109,-0.3498,2.124,0.1278,2.05580935348708,3.9128,-0.7259,0.5526,0.1923,-1.8598,4.3545,1.7848
40167,"neesia altissima","neesia","Durionaceae",1.1547,1.2439,1.4751,-0.277,1.1723,0.4158,2.25317341724888,3.6827,-0.7054,NA,-0.5263,-1.4371,2.5234,NA
80434,"neillia sinensis","neillia","Rosaceae",1.2191,1.3364,0.7068,-0.3099,1.5096,0.2197,1.21677269842904,3.5163,-0.5141,0.4676,-0.1929,-1.4251,3.2633,0.3746
40118,"nekemias cantoniensis","nekemias","Vitaceae",1.2607,1.4646,0.7211,-0.3194,1.687,NA,1.08531555747367,3.9043,-0.516,NA,-0.8891,-2.4149,3.48,2.218
40118,"nekemias grossedentata","nekemias","Vitaceae",1.3561,1.5591,0.528,-0.3519,1.7625,NA,1.07728430917981,4.138,-0.5465,-0.2842,-1.3143,-2.9817,3.7647,2.094
11001,"nematolepis ovatifolia","nematolepis","Rutaceae",0.9923,1.1896,1.0187,-0.2512,1.2836,0.0738,1.50048759023443,3.2177,-0.4262,-0.1017,-0.173,-1.8939,2.1114,0.9427
10705,"nematolepis squamea","nematolepis","Rutaceae",0.9474,1.1471,1.1892,-0.2389,1.5186,0.3642,1.54313019721155,2.9216,-0.5279,0.9518,0.66,-0.5623,2.8302,0.8348
40167,"neo-uvaria acuminatissima","neo-uvaria","Annonaceae",1.1334,1.3581,0.9404,-0.2755,1.62,NA,1.62373811350495,3.6219,-0.4371,-0.1664,-0.6258,-2.378,2.7828,2.3128
10803,"neobassia proceriflora","neobassia","Amaranthaceae",0.8524,1.0071,0.7084,-0.2429,0.7879,-0.1374,1.37147055295494,2.9071,-0.3721,-0.7992,-0.7571,-2.5459,1.3231,-0.0846
30117,"neocussonia longipedicellata","neocussonia","Araliaceae",1.061,1.2305,1.1851,-0.2627,1.957,0.6835,1.5009030525161,2.7672,-0.6822,2.2066,1.075,0.7705,4.3011,0.7219
40166,"neolamarckia cadamba","neolamarckia","Rubiaceae",0.9872,1.2297,0.9399,-0.2379,1.2814,-0.1541,1.47301373278558,3.0594,-0.3829,-0.216,-0.9093,-2.2237,2.158,-0.3605
40170,"neolitsea aciculata","neolitsea","Lauraceae",1.0853,1.2949,1.0689,-0.2719,1.6188,0.1419,1.59586092011083,3.0956,-0.541,0.8312,-0.2008,-1.1214,3.2712,-0.432
40118,"neolitsea aurata","neolitsea","Lauraceae",1.0787,1.287,1.2293,-0.272,1.5679,0.4533,1.41009531977222,3.4584,-0.5393,0.6506,0.1077,-1.1545,2.9855,1.7553
80415,"neolitsea aurata","neolitsea","Lauraceae",1.0121,1.2288,1.3555,-0.2515,1.4778,0.4651,1.33237785645733,3.2881,-0.5086,0.646,NA,-1.0572,2.6472,1.7553
10402,"neolitsea australiensis","neolitsea","Lauraceae",1.2274,1.4163,0.9678,-0.3179,1.6899,0.2759,1.54281298281293,3.7847,-0.5882,0.3424,-0.3733,-1.8068,3.4126,1.5768
40118,"neolitsea cambodiana","neolitsea","Lauraceae",1.0412,1.2517,1.2503,-0.2562,1.4643,0.3535,1.55443343105553,3.3096,-0.4935,0.5834,NA,-1.1816,2.7277,0.9507
40118,"neolitsea chuii","neolitsea","Lauraceae",1.0492,1.2583,1.219,-0.2588,1.4919,0.3365,1.55945295122124,3.2676,-0.503,0.6321,NA,-1.1474,2.827,0.7513
40137,"neolitsea chuii","neolitsea","Lauraceae",1.0188,1.2296,1.3103,-0.2499,1.5773,0.472,1.57815651972533,3.0673,-0.5411,1.053,0.3438,-0.5716,3.056,0.7033
10117,"neolitsea dealbata","neolitsea","Lauraceae",1.1097,1.3069,1.296,-0.282,1.8704,0.6932,1.59253426448648,3.2208,-0.6682,1.5311,0.6994,NA,3.8864,1.5944
10402,"neolitsea dealbata","neolitsea","Lauraceae",1.1983,1.3883,1.0688,-0.3088,1.7456,0.4147,1.55812391913194,3.6612,-0.6103,0.6802,NA,-1.3265,3.5613,1.76
10705,"neolitsea dealbata","neolitsea","Lauraceae",1.1366,1.3325,1.2441,-0.2895,1.7322,0.5725,1.55677032165068,3.5334,-0.6088,0.9438,0.3632,-0.8665,3.4586,2.1508
40167,"neolitsea javanica","neolitsea","Lauraceae",1.0189,1.2324,1.3459,-0.2484,1.338,0.4106,1.51644017563108,3.4787,-0.4495,0.2622,NA,-1.453,2.2721,1.8049
40118,"neolitsea phanerophlebia","neolitsea","Lauraceae",1.1397,1.3355,1.1422,-0.2902,1.6958,0.3936,1.54292123494381,3.4365,-0.5916,0.8508,NA,-1.068,3.425,1.1765
40118,"neolitsea pulchella","neolitsea","Lauraceae",1.0633,1.2738,1.2011,-0.2629,1.3809,0.2189,1.5275164797878,3.4551,-0.4573,0.1686,-0.3152,-1.7513,2.4519,1.0854
80440,"neolitsea sericea","neolitsea","Lauraceae",1.1094,1.3105,1.2243,-0.2806,1.724,0.5488,1.56743692752089,3.3766,-0.6059,1.0675,0.3501,-0.6855,3.4891,1.4797
60235,"neomillspaughia emarginata","neomillspaughia","Polygonaceae",1.1308,1.3407,1.0221,-0.3222,1.8096,0.3813,1.41646242673473,3.488,-0.7057,0.8698,0.5764,-1.1255,3.6943,1.5627
10403,"neomyrtus pedunculata","neomyrtus","Myrtaceae",0.9426,1.1951,1.3912,-0.2306,1.3398,0.4685,0.968501627484796,3.5951,-0.3865,NA,0.1806,-1.7042,1.9438,3.8495
10414,"neomyrtus pedunculata","neomyrtus","Myrtaceae",0.8724,1.1322,1.5623,-0.2095,1.323,0.6083,0.700824818242198,3.4444,-0.3868,0.2813,0.5184,-1.2354,1.8257,4.1519
10801,"neomyrtus pedunculata","neomyrtus","Myrtaceae",0.884,1.143,1.4966,-0.2118,1.3227,0.5435,1.0001867064882,3.4052,-0.3817,0.2516,0.4224,-1.3047,1.8786,3.6843
11003,"neomyrtus pedunculata","neomyrtus","Myrtaceae",0.9793,1.2256,1.3981,-0.2445,1.5737,0.6202,1.05536686217914,3.5338,-0.487,0.6031,0.5466,-1.0737,2.652,3.9254
40102,"neonauclea gigantea","neonauclea","Rubiaceae",0.9691,1.1779,1.2912,-0.2308,1.5321,0.3983,1.49767726317782,3.0117,-0.4867,0.7306,0.3224,-0.8076,2.6659,1.8037
40102,"neonauclea paracyrtopoda","neonauclea","Rubiaceae",0.9289,1.1758,1.2299,-0.2209,1.2823,NA,1.46407800976007,3.033,-0.3957,NA,-0.5217,-1.8338,1.9747,0.8613
80816,"neopallasia pectinata","neopallasia","Asteraceae",0.9844,1.1679,1.0281,-0.2623,1.2397,0.1763,1.31525432355542,3.1118,-0.476,0.1708,NA,-1.5321,2.2649,0.3471
10405,"neopanax arboreus","neopanax","Araliaceae",1.0206,1.2605,1.228,-0.2572,1.6097,0.4651,1.43957583066817,3.1956,-0.571,1.0212,0.1035,-0.7639,3.2981,1.1368
10406,"neopanax arboreus","neopanax","Araliaceae",1.0723,1.3051,1.1702,-0.2749,1.7336,0.5169,1.44633053292359,3.2571,-0.6241,1.1644,0.1497,-0.6772,3.6729,1.3035
10801,"neopanax arboreus","neopanax","Araliaceae",1.0144,1.2621,1.1999,-0.2556,1.5809,0.4438,1.44831203032354,3.1897,-0.5616,0.9487,NA,-0.8486,3.253,0.9392
10406,"neopanax colensoi","neopanax","Araliaceae",1.0799,1.3007,1.2027,-0.2764,1.791,0.5757,1.43886498328398,3.2648,-0.6375,1.3027,0.3759,-0.4952,3.7984,1.6658
10414,"neopanax colensoi","neopanax","Araliaceae",1.1295,1.3465,1.0376,-0.2909,1.6754,0.355,1.40942417683144,3.4999,-0.5796,0.6821,-0.1603,-1.3519,3.5014,1.5497
10801,"neopanax colensoi","neopanax","Araliaceae",1.1283,1.3447,1.0678,-0.2907,1.6848,0.3977,1.40294024297084,3.5291,-0.5864,0.7161,NA,-1.2942,3.5088,1.781
11003,"neopanax colensoi","neopanax","Araliaceae",1.0775,1.2997,1.1702,-0.2746,1.6875,0.4835,1.42027928467167,3.3555,-0.5908,0.9845,0.1615,-0.8735,3.5033,1.6579
40102,"neoscortechinia kingii","neoscortechinia","Euphorbiaceae",1.1341,1.346,0.9774,-0.2906,2.0694,0.3169,1.53878102978185,3.1726,-0.6374,1.2982,0.6026,-0.6438,4.1168,1.7213
10117,"neosepicaea jucunda","neosepicaea","Bignoniaceae",1.2471,1.4199,0.8954,-0.3223,1.9912,0.3579,1.55149635277509,3.4779,-0.6783,1.1368,0.175,-0.9159,4.2529,1.4462
60142,"neosprucea grandiflora","neosprucea","Salicaceae",1.2574,1.3887,0.7735,-0.3191,1.6887,0.3611,1.2365271849337,3.4339,-0.5635,1.1001,NA,-0.9071,3.9641,NA
40102,"nephelium daedaleum","nephelium","Sapindaceae",1.1011,1.3136,1.2548,-0.282,2.0143,0.829,1.44375100101724,3.1688,-0.6982,2.0397,1.0083,0.3766,4.4696,1.9172
40159,"nephelium juglandifolium","nephelium","Sapindaceae",1.2046,1.4102,1.036,-0.3131,1.708,0.4311,1.31442975214046,3.875,-0.5754,0.4374,-0.1858,-1.7286,3.4764,2.853
40118,"nephelium lappaceum","nephelium","Sapindaceae",1.093,1.3066,1.3065,-0.2789,1.7478,0.7388,1.25412977363414,3.5036,-0.5989,1.1635,0.5995,-0.5977,3.5477,3.0148
40137,"nephelium lappaceum","nephelium","Sapindaceae",1.0055,1.2279,1.4838,-0.2512,1.7589,0.8969,1.29484303907307,3.1587,-0.6061,1.6256,1.0342,NA,3.5379,2.8045
40149,"nephelium lappaceum","nephelium","Sapindaceae",1.1106,1.3219,1.2652,-0.284,1.6392,0.6242,1.14771650621324,3.691,-0.5532,0.7234,0.3003,-1.1672,3.205,3.2569
40102,"nephelium ramboutan-ake","nephelium","Sapindaceae",1.2443,1.4501,0.9318,-0.3285,2.0081,0.4596,1.43537925635525,3.626,-0.6946,1.2731,NA,-0.9254,4.5202,1.763
60129,"nephelium ramboutan-ake","nephelium","Sapindaceae",1.0066,1.2846,1.1247,-0.2549,1.5638,0.2679,1.42384200495714,3.0686,-0.5318,0.8667,-0.346,-1.1478,3.277,NA
40102,"nephelium sp","nephelium","Sapindaceae",1.0944,1.3012,1.2453,-0.2769,1.8444,0.7624,1.42991692550711,3.2981,-0.6296,1.5187,0.745,NA,3.9026,2.3521
10704,"neptunia monosperma","neptunia","Fabaceae",1.1246,1.3371,0.9899,-0.268,1.8186,0.3194,1.55729060217619,3.3781,-0.5138,0.9561,NA,-1.018,3.6804,1.8919
60136,"nerium oleander","nerium","Apocynaceae",1.0573,1.278,1.0405,-0.2591,1.8672,0.1993,1.46293678773126,3.0889,-0.5446,1.0281,0.3976,-0.8136,3.5014,1.2605
81201,"nerium oleander","nerium","Apocynaceae",0.9665,1.1996,1.1574,-0.2301,1.7962,0.1613,1.48423860662791,2.7112,-0.5145,1.2082,0.4764,-0.489,3.2581,0.5003
81209,"nerium oleander","nerium","Apocynaceae",1.188,1.4003,0.7076,-0.3038,1.9796,-0.2408,1.39420118879874,3.1644,-0.5584,0.5118,-0.4761,-1.8604,3.7446,0.4795
81221,"nerium oleander","nerium","Apocynaceae",0.9793,1.2111,1.1258,-0.2339,1.7829,0.1286,1.47928731647617,2.7614,-0.5063,1.1022,0.3922,-0.6387,3.2254,0.5242
30111,"nesogordonia papaverifera","nesogordonia","Pentapetaceae",1.1501,1.2746,0.8127,-0.2733,1.595,0.4989,1.2051881182148,3.4281,-0.5548,0.8628,-0.667,-0.8938,3.5953,2.512
10406,"nestegis cunninghamii","nestegis","Oleaceae",1.0357,1.219,0.9024,-0.2491,1.3045,NA,1.25305436107735,2.9836,-0.3844,0.3545,-0.3313,-1.4732,2.5234,-0.8209
10406,"nestegis lanceolata","nestegis","Oleaceae",0.9884,1.1745,1.1485,-0.2363,1.3435,0.32,1.16417731774914,2.978,-0.433,0.7273,0.2085,-0.8347,2.5218,NA
60210,"nicotiana glauca","nicotiana","Solanaceae",1.0599,1.246,0.9511,-0.2909,1.8467,0.2524,1.64273945339541,3.015,-0.675,1.01,0.671,-0.8216,3.7257,1.1496
10117,"niemeyera prunifera","niemeyera","Sapotaceae",1.0783,1.3264,1.073,-0.2479,1.8176,0.4548,1.61614244460442,3.4885,-0.4406,0.9133,NA,-1.1189,3.6112,3.2878
10803,"nitraria billardierei","nitraria","Nitrariaceae",0.8545,0.9482,1.0319,-0.2026,0.9018,0.4482,1.35532889652272,2.7242,-0.407,0.2724,NA,-0.7394,1.7006,0.8325
11207,"nitraria billardierei","nitraria","Nitrariaceae",0.8763,0.9692,0.9435,-0.2088,0.8198,0.3209,1.33572060448507,2.8238,-0.3705,-0.1271,-0.4057,-1.2609,1.4638,0.7392
81302,"nitraria sibirica","nitraria","Nitrariaceae",1.0344,1.1083,0.7047,-0.261,1.0254,0.1955,1.36183167663064,3.1682,-0.4536,-0.2165,-0.7222,-1.7342,2.1301,0.866
81317,"nitraria sibirica","nitraria","Nitrariaceae",0.8488,0.9441,1.0827,-0.2003,0.8745,0.508,1.38245652077523,2.8086,-0.4011,0.2287,NA,-0.748,1.5982,1.2078
81317,"nitraria tangutorum","nitraria","Nitrariaceae",1.0492,1.1218,0.6528,-0.266,1.0983,0.2451,1.35686493718785,3.1888,-0.4827,NA,-0.6052,-1.5025,2.4264,0.6602
81330,"nitraria tangutorum","nitraria","Nitrariaceae",1.0346,1.1088,0.676,-0.2613,1.0911,0.2605,1.35546492998289,3.1452,-0.4814,NA,-0.5546,-1.417,2.4007,0.6122
10117,"noahdendron nicholasii","noahdendron","Hamamelidaceae",1.0673,1.2236,1.0421,-0.277,1.4147,0.3412,1.13816054216359,3.1709,-0.585,0.643,-0.1378,-0.977,2.8799,0.3358
10117,"normanbya normanbyi","normanbya","Arecaceae",0.8774,1.1237,1.4924,-0.3191,1.716,1.4106,2.07277507259467,3.8784,-0.9692,1.3757,0.9111,-0.7005,4.4694,6.4624
31202,"noronhia foveolata","noronhia","Oleaceae",1.0395,1.214,1.1519,-0.2527,1.5888,0.5527,1.36809154795756,2.9991,-0.5325,1.3545,0.6875,NA,3.3115,0.5166
31007,"noronhia mildbraedii","noronhia","Oleaceae",1.0351,1.2114,1.1108,-0.2499,1.467,0.4336,1.34560307159346,3.0754,-0.4737,0.978,0.423,-0.5665,2.9556,0.4342
31004,"noronhia peglerae","noronhia","Oleaceae",1.0622,1.235,1.0733,-0.2592,1.5372,0.4784,1.35593784146362,3.129,-0.5077,1.0753,0.4695,-0.4838,3.1845,0.5396
31012,"noronhia peglerae","noronhia","Oleaceae",1.0635,1.2361,1.0672,-0.2595,1.5317,0.4654,1.35875884336827,3.1268,-0.5053,1.0536,0.4427,-0.5145,3.1725,0.4955
31405,"noronhia peglerae","noronhia","Oleaceae",1.0631,1.2354,1.0669,-0.2594,1.538,0.4766,1.35537488443161,3.1267,-0.5091,1.0799,0.4705,-0.4781,3.194,0.5105
40102,"norrisia major","norrisia","Loganiaceae",1.0039,1.2585,1.3556,-0.2389,1.6121,0.1991,1.9008388603309,3.3983,-0.5049,0.1893,NA,-1.7234,2.6385,2.2639
10413,"notelaea ligustrina","notelaea","Oleaceae",0.8475,1.0519,1.3103,-0.187,1.0494,0.2901,1.30634352266697,2.7099,-0.2987,0.503,0.2344,-0.8117,1.6626,-0.2938
10402,"notelaea longifolia","notelaea","Oleaceae",1.0941,1.2655,1.0112,-0.2703,1.5815,0.391,1.35105575243505,3.1371,-0.5207,1.0272,0.3046,-0.6544,3.3169,0.35
10402,"notelaea microcarpa","notelaea","Oleaceae",1.1466,1.3142,0.8683,-0.2866,1.5306,0.2131,1.32727308887548,3.3383,-0.4961,0.5774,-0.1389,-1.3246,3.1902,0.2786
10803,"notelaea microcarpa","notelaea","Oleaceae",1.1239,1.2949,0.8852,-0.2789,1.4688,0.181,1.32328098340478,3.297,-0.4695,0.4875,-0.1891,-1.3941,3.0052,NA
10402,"nothocissus hypoglauca","nothocissus","Vitaceae",1.1145,1.2741,0.8829,-0.2621,1.6628,0.2293,1.1856271356749,3.1143,-0.4674,0.9015,NA,-0.8676,3.3367,1.0317
10117,"nothocissus penninervis","nothocissus","Vitaceae",1.3813,1.5073,0.5551,-0.3526,2.2121,0.316,1.23265565264815,3.5816,-0.6972,1.3601,NA,-0.8383,5.0394,1.7599
60402,"nothofagus antarctica","nothofagus","Nothofagaceae",1.0843,1.2487,1.3907,-0.2979,1.3107,0.8816,1.20614827991145,3.6347,-0.6325,0.8452,0.6236,-0.6524,2.7904,1.849
60404,"nothofagus antarctica","nothofagus","Nothofagaceae",1.041,1.2461,1.3443,-0.2889,1.2932,0.7362,1.25230921598583,3.4165,-0.6377,0.9116,0.3308,-0.6995,2.8716,0.4602
60805,"nothofagus antarctica","nothofagus","Nothofagaceae",0.8038,1.0799,1.4747,-0.2136,0.721,0.4125,1.1974073811693,2.9262,-0.4122,NA,-0.3927,-1.4217,1.2652,-1.4848
60402,"nothofagus betuloides","nothofagus","Nothofagaceae",0.9148,1.1323,1.4398,-0.2461,1.108,0.6758,1.26212346542758,2.9927,-0.5484,0.9569,0.4334,-0.4296,2.355,-0.5592
60404,"nothofagus betuloides","nothofagus","Nothofagaceae",0.9484,1.162,1.4112,-0.2579,1.2297,0.7149,1.28040534648983,3.0279,-0.5964,1.2086,0.5619,-0.2187,2.7472,-0.5392
60404,"nothofagus dombeyi","nothofagus","Nothofagaceae",0.9278,1.1757,1.3176,-0.2551,1.1279,0.3941,1.32430097931181,2.9183,-0.5629,0.8834,-0.1181,-0.8007,2.5326,-1.9634
61201,"nothofagus dombeyi","nothofagus","Nothofagaceae",0.958,1.1942,1.3252,-0.2643,1.1676,0.4539,1.28584974049344,3.0482,-0.5796,0.8743,NA,-0.8219,2.6032,-1.3712
10406,"nothofagus fusca","nothofagus","Nothofagaceae",1.1037,1.3002,1.1751,-0.308,1.2548,0.5357,1.20214761375408,3.6506,-0.6125,0.4984,NA,-1.3558,2.8124,0.3107
10406,"nothofagus menziesii","nothofagus","Nothofagaceae",1.0768,1.2768,1.1865,-0.2982,1.155,0.485,1.1931858406939,3.611,-0.5671,0.3181,-0.1591,-1.5193,2.5202,NA
60404,"nothofagus nitida","nothofagus","Nothofagaceae",1.0423,1.2375,1.101,-0.2867,1.3375,0.312,1.36739133415364,2.9303,-0.6164,1.1032,NA,-0.6701,3.145,-2.145
60402,"nothofagus pumilio","nothofagus","Nothofagaceae",0.9643,1.1714,1.5169,-0.2628,1.1968,0.9429,1.23761159135478,3.3102,-0.6086,1.0392,0.7275,-0.2755,2.5551,0.8889
60404,"nothofagus pumilio","nothofagus","Nothofagaceae",1.0082,1.2104,1.4969,-0.2775,1.2373,0.9642,1.21648259735246,3.5184,-0.632,0.9516,0.678,-0.4477,2.6513,1.4155
61201,"nothofagus pumilio","nothofagus","Nothofagaceae",1.0279,1.2288,1.4055,-0.2836,1.2388,0.8511,1.21950331760321,3.4983,-0.623,0.8522,0.4889,-0.6494,2.6955,0.9807
10406,"nothofagus solandri","nothofagus","Nothofagaceae",1.1889,1.3709,1.0753,-0.3359,1.3687,0.4881,1.20128238986907,3.8076,-0.6548,0.4723,-0.1932,-1.5635,3.1544,0.4613
10406,"nothofagus truncata","nothofagus","Nothofagaceae",1.1243,1.3179,1.1341,-0.3142,1.2311,0.487,1.18925443364546,3.7628,-0.6014,0.33,-0.1954,-1.5939,2.7568,0.4107
50519,"notholithocarpus densiflorus","notholithocarpus","Fagaceae",1.0426,1.2375,1.1701,-0.2382,1.5526,0.6962,1.29123561084879,3.2464,-0.4465,1.2547,0.3414,-0.3435,3.2987,1.9696
30116,"notobuxus macowanii","notobuxus","Buxaceae",0.9672,0.872,0.3043,-0.327,0.947,0.6229,1.63294395564648,3.9265,-0.5018,-1.1968,-0.5653,-3.061,2.2418,8.7532
30117,"nuxia capitata","nuxia","Stilbaceae",1.0321,0.7086,-1.9495,-0.3044,1.1261,-1.7168,NA,0.8775,-0.2698,-0.8107,-2.6068,-2.8652,3.3407,-2.7171
11205,"nuytsia floribunda","nuytsia","Loranthaceae",1.0253,1.3559,-6.6511,-0.2776,0.7598,-13.0698,2.31687470787463,-7.1862,NA,-1.2011,-17.2397,-10.7029,6.1298,-73.2311
11209,"nuytsia floribunda","nuytsia","Loranthaceae",1.0472,1.371,-6.5726,-0.2878,1.0964,-12.7789,2.3250032795934,-7.4348,NA,NA,-16.5802,-9.5536,7.1046,-73.1337
40166,"nyctanthes arbor-tristis","nyctanthes","Oleaceae",1.1935,1.3481,0.8893,-0.3018,1.6575,0.4268,1.32196070914611,3.5188,-0.5576,0.8166,0.1943,-1.0134,3.5497,1.1835
50404,"nyssa aquatica","nyssa","Nyssaceae",1.1704,1.312,1.2216,-0.2617,1.6875,0.3735,2.08199826143373,3.2741,-0.5873,1.1259,-0.3128,-0.6299,3.7037,NA
50413,"nyssa aquatica","nyssa","Nyssaceae",1.2096,1.3462,1.1704,-0.2748,1.7522,0.3837,2.08217046235079,3.358,-0.6156,1.1391,-0.3416,-0.6829,3.9005,NA
50529,"nyssa aquatica","nyssa","Nyssaceae",1.1725,1.3133,1.2356,-0.2626,1.7198,0.4106,2.08279183084747,3.2609,-0.6039,1.2176,-0.2453,-0.5169,3.7893,NA
80415,"nyssa sinensis","nyssa","Nyssaceae",1.0625,1.2179,1.4007,-0.2258,1.4869,0.4135,2.07614908177413,3.109,-0.5088,1.0023,NA,-0.5471,3.0477,NA
